FlightID,RouteCode,Origin,Destination,FlightDate,FlightDurationMins,AircraftType,SeatsAvailable,SeatsSold,Revenue,OperationalCost,Profit,OccupancyPct,RouteType,YearMonth
4502,CCU-DEL,CCU,DEL,22-02-2023,440,Airbus A320,250,129,462078.08,263698.7,198379.38,51.6,Domestic,2023-02
4503,DEL-AMD,DEL,AMD,31-12-2023,144,Boeing 777,180,101,357946.69,223025.39,134921.3,56.11111111,Domestic,2023-12
4504,BLR-SIN,BLR,SIN,11-02-2023,344,Boeing 777,180,94,2991719.69,2717981.56,273738.13,52.22222222,International,2023-02
4505,DEL-AMD,DEL,AMD,30-06-2023,784,Airbus A380,180,106,293464.71,173577.49,119887.22,58.88888889,Domestic,2023-06
4506,DEL-CDG,DEL,CDG,03-09-2023,159,Boeing 737,180,102,3292592.38,3563567.48,-270975.1,56.66666667,International,2023-09
4507,BOM-NRT,BOM,NRT,19-08-2023,228,ATR 72,250,224,6050474.66,3662599.97,2387874.69,89.6,International,2023-08
4508,DEL-BLR,DEL,BLR,16-04-2023,870,Boeing 777,150,90,313160.39,265497.58,47662.81,60,Domestic,2023-04
4509,MAA-CMB,MAA,CMB,25-12-2023,424,ATR 72,250,195,6045960.56,5224288.87,821671.69,78,International,2023-12
4510,BOM-CCU,BOM,CCU,01-09-2023,584,Airbus A380,120,114,477974.12,494893.81,-16919.69,95,Domestic,2023-09
4511,DEL-MAA,DEL,MAA,01-03-2023,435,ATR 72,350,185,646132.48,439635.15,206497.33,52.85714286,Domestic,2023-03
4512,BOM-BKK,BOM,BKK,23-04-2023,587,Airbus A320,250,232,6670132.81,3848811.58,2821321.23,92.8,International,2023-04
4513,CCU-DEL,CCU,DEL,20-04-2023,180,Airbus A320,150,82,325351.29,241702.11,83649.18,54.66666667,Domestic,2023-04
4514,MAA-CMB,MAA,CMB,21-01-2023,509,Boeing 737,180,123,3725231.49,4240566.11,-515334.62,68.33333333,International,2023-01
4515,HYD-DXB,HYD,DXB,22-04-2023,876,Airbus A380,350,243,6536086.53,6430425.79,105660.74,69.42857143,International,2023-04
4516,CCU-KUL,CCU,KUL,11-05-2023,66,Airbus A380,120,68,1752695.85,1867982.89,-115287.04,56.66666667,International,2023-05
4517,DEL-LHR,DEL,LHR,25-07-2023,72,Boeing 737,250,162,4982428.16,3224789.65,1757638.51,64.8,International,2023-07
4518,MAA-CMB,MAA,CMB,21-03-2023,183,Airbus A320,350,181,5197492.31,5752370.21,-554877.9,51.71428571,International,2023-03
4519,HYD-DXB,HYD,DXB,01-08-2023,610,Airbus A320,250,186,4449833.67,3623136.3,826697.37,74.4,International,2023-08
4520,BOM-BKK,BOM,BKK,14-05-2023,785,Airbus A320,350,195,6387676,6986751.87,-599075.87,55.71428571,International,2023-05
4521,DEL-LHR,DEL,LHR,26-11-2023,660,Airbus A380,350,188,5904582.24,6436469.19,-531886.95,53.71428571,International,2023-11
4522,BLR-SIN,BLR,SIN,04-12-2023,466,Boeing 737,180,132,4597303.39,2789185.98,1808117.41,73.33333333,International,2023-12
4523,CCU-DEL,CCU,DEL,10-05-2023,729,Boeing 777,150,146,487332.23,480608.28,6723.95,97.33333333,Domestic,2023-05
4524,BOM-NRT,BOM,NRT,15-10-2023,153,Boeing 737,350,279,9687355.43,9968313,-280957.57,79.71428571,International,2023-10
4525,DEL-LHR,DEL,LHR,20-02-2023,217,Boeing 777,150,76,2515126.72,2514163.14,963.58,50.66666667,International,2023-02
4526,DEL-FRA,DEL,FRA,13-10-2023,758,Boeing 737,250,212,4300347.11,3807814.19,492532.92,84.8,International,2023-10
4527,HYD-BOM,HYD,BOM,12-07-2023,318,ATR 72,120,59,185223.74,139442.05,45781.69,49.16666667,Domestic,2023-07
4528,DEL-LHR,DEL,LHR,05-07-2023,815,ATR 72,180,135,3222468.17,1913987.87,1308480.3,75,International,2023-07
4529,HYD-BOM,HYD,BOM,13-09-2023,647,Airbus A320,120,67,263692.64,175633.21,88059.43,55.83333333,Domestic,2023-09
4530,BLR-SIN,BLR,SIN,22-06-2023,650,Airbus A380,150,106,2853333.41,2459002.88,394330.53,70.66666667,International,2023-06
4531,CCU-KUL,CCU,KUL,07-09-2023,434,ATR 72,150,96,2724959.15,1616286.53,1108672.62,64,International,2023-09
4532,DEL-AMD,DEL,AMD,15-02-2023,557,Boeing 777,350,171,516912.96,524489.8,-7576.84,48.85714286,Domestic,2023-02
4533,MAA-CMB,MAA,CMB,13-01-2023,620,ATR 72,180,98,3116335.6,3312599.89,-196264.29,54.44444444,International,2023-01
4534,CCU-DEL,CCU,DEL,13-04-2023,682,ATR 72,120,97,318355.49,252655,65700.49,80.83333333,Domestic,2023-04
4535,DEL-LHR,DEL,LHR,15-01-2023,93,Boeing 737,120,59,1719663.76,1290757.89,428905.87,49.16666667,International,2023-01
4536,HYD-DXB,HYD,DXB,01-01-2023,375,Boeing 777,150,127,3326189.97,2330556.71,995633.26,84.66666667,International,2023-01
4537,DEL-CDG,DEL,CDG,22-03-2023,836,Boeing 737,180,175,5084735.81,3062122.18,2022613.63,97.22222222,International,2023-03
4538,HYD-DXB,HYD,DXB,21-07-2023,159,Airbus A380,180,159,4859125.22,2726595.6,2132529.62,88.33333333,International,2023-07
4539,DEL-CDG,DEL,CDG,20-10-2023,151,Boeing 777,250,142,4248953.58,2405148.78,1843804.8,56.8,International,2023-10
4540,DEL-FRA,DEL,FRA,10-11-2023,646,Airbus A380,250,200,5161313.48,3400811.86,1760501.62,80,International,2023-11
4541,DEL-BLR,DEL,BLR,27-10-2023,751,Airbus A380,120,56,152667.52,101707.55,50959.97,46.66666667,Domestic,2023-10
4542,BOM-GOI,BOM,GOI,10-08-2023,372,Airbus A320,150,72,238755.67,186748.08,52007.59,48,Domestic,2023-08
4543,BOM-NRT,BOM,NRT,13-08-2023,222,Boeing 777,180,140,3784842.15,3590845.64,193996.51,77.77777778,International,2023-08
4544,DEL-LHR,DEL,LHR,05-07-2023,758,Airbus A380,350,193,6083999.16,5130853.1,953146.06,55.14285714,International,2023-07
4545,BOM-DEL,BOM,DEL,02-03-2023,178,Boeing 777,180,145,373023.36,421157.52,-48134.16,80.55555556,Domestic,2023-03
4546,CCU-KUL,CCU,KUL,16-04-2023,700,Airbus A320,250,113,3898067.99,3135630.53,762437.46,45.2,International,2023-04
4547,BOM-DXB,BOM,DXB,28-07-2023,580,ATR 72,350,318,9635402.3,7728176.51,1907225.79,90.85714286,International,2023-07
4548,BOM-CCU,BOM,CCU,18-01-2023,834,ATR 72,180,145,471787.8,526070.93,-54283.13,80.55555556,Domestic,2023-01
4549,HYD-DXB,HYD,DXB,13-07-2023,550,ATR 72,180,160,5477342.38,6022247.2,-544904.82,88.88888889,International,2023-07
4550,BOM-BKK,BOM,BKK,21-05-2023,338,Airbus A380,120,64,1472733.98,1242989.45,229744.53,53.33333333,International,2023-05
4551,CCU-KUL,CCU,KUL,03-12-2023,494,Boeing 777,350,230,7607977.67,5388750.86,2219226.81,65.71428571,International,2023-12
4552,BOM-DXB,BOM,DXB,23-09-2023,515,Airbus A380,250,194,6264060.51,5824373.24,439687.27,77.6,International,2023-09
4553,DEL-FRA,DEL,FRA,10-02-2023,417,Boeing 777,150,89,2371875.49,1664214.46,707661.03,59.33333333,International,2023-02
4554,BOM-DXB,BOM,DXB,28-11-2023,96,Airbus A320,180,83,2113858.34,1724084.27,389774.07,46.11111111,International,2023-11
4555,BOM-GOI,BOM,GOI,04-11-2023,722,Boeing 737,350,291,1054178.62,1052937.11,1241.51,83.14285714,Domestic,2023-11
4556,DEL-CDG,DEL,CDG,23-07-2023,382,Airbus A320,350,205,6798402.49,4705949.57,2092452.92,58.57142857,International,2023-07
4557,DEL-LHR,DEL,LHR,24-05-2023,627,Boeing 737,250,182,4662651.17,4053044.26,609606.91,72.8,International,2023-05
4558,CCU-DEL,CCU,DEL,01-10-2023,440,Airbus A380,350,192,710190.34,442107.25,268083.09,54.85714286,Domestic,2023-10
4559,BOM-BKK,BOM,BKK,04-11-2023,448,Boeing 777,350,165,5574038.26,5779460.86,-205422.6,47.14285714,International,2023-11
4560,BOM-DEL,BOM,DEL,01-09-2023,286,Airbus A380,150,71,273014.61,195178.65,77835.96,47.33333333,Domestic,2023-09
4561,DEL-LHR,DEL,LHR,01-01-2023,799,Airbus A380,150,81,2822163.81,1988329.26,833834.55,54,International,2023-01
4562,BOM-DEL,BOM,DEL,10-06-2023,165,Boeing 737,150,99,329644.81,353250.54,-23605.73,66,Domestic,2023-06
4563,DEL-FRA,DEL,FRA,20-11-2023,655,Airbus A380,150,83,2022732.45,1591366.37,431366.08,55.33333333,International,2023-11
4564,MAA-BLR,MAA,BLR,28-11-2023,497,Boeing 777,250,226,845696.65,590790.16,254906.49,90.4,Domestic,2023-11
4565,DEL-MAA,DEL,MAA,06-09-2023,261,ATR 72,350,245,637153.58,577758.87,59394.71,70,Domestic,2023-09
4566,DEL-BLR,DEL,BLR,29-12-2023,836,ATR 72,180,159,401581.28,432212.08,-30630.8,88.33333333,Domestic,2023-12
4567,BOM-DEL,BOM,DEL,02-04-2023,703,Airbus A380,250,118,454010.81,279718.33,174292.48,47.2,Domestic,2023-04
4568,DEL-CDG,DEL,CDG,17-06-2023,177,Airbus A380,180,174,4164787.83,4492520.52,-327732.69,96.66666667,International,2023-06
4569,CCU-KUL,CCU,KUL,17-10-2023,709,Airbus A380,150,108,3773268.84,4029191.75,-255922.91,72,International,2023-10
4570,BOM-DEL,BOM,DEL,07-08-2023,149,Boeing 777,180,101,300836.35,321090.64,-20254.29,56.11111111,Domestic,2023-08
4571,DEL-LHR,DEL,LHR,19-05-2023,782,Airbus A380,350,266,8731501.9,4922437.79,3809064.11,76,International,2023-05
4572,DEL-LHR,DEL,LHR,09-12-2023,835,Airbus A320,250,116,3643315.83,2067202.8,1576113.03,46.4,International,2023-12
4573,BLR-SIN,BLR,SIN,28-09-2023,541,Boeing 777,250,212,4432270.97,2664317.26,1767953.71,84.8,International,2023-09
4574,MAA-CMB,MAA,CMB,15-12-2023,182,Airbus A320,350,191,6349927.39,5013115.86,1336811.53,54.57142857,International,2023-12
4575,BLR-HYD,BLR,HYD,22-04-2023,643,Boeing 737,150,82,264949.98,203574.14,61375.84,54.66666667,Domestic,2023-04
4576,BOM-NRT,BOM,NRT,24-09-2023,364,Boeing 737,150,139,3298040.09,2627665.8,670374.29,92.66666667,International,2023-09
4577,HYD-DXB,HYD,DXB,17-08-2023,69,Boeing 777,350,301,6072860.62,5448982.13,623878.49,86,International,2023-08
4578,DEL-BLR,DEL,BLR,18-11-2023,881,Airbus A380,180,92,225761.79,182051.93,43709.86,51.11111111,Domestic,2023-11
4579,DEL-BLR,DEL,BLR,11-09-2023,96,Airbus A380,350,195,656782.52,615597.27,41185.25,55.71428571,Domestic,2023-09
4580,DEL-FRA,DEL,FRA,29-09-2023,808,Boeing 777,350,337,10811957.26,7425639.45,3386317.81,96.28571429,International,2023-09
4581,HYD-DXB,HYD,DXB,29-06-2023,533,Airbus A320,250,235,5858185.45,4222866.9,1635318.55,94,International,2023-06
4582,BOM-DEL,BOM,DEL,30-05-2023,328,ATR 72,150,105,349159.75,320739.36,28420.39,70,Domestic,2023-05
4583,CCU-DEL,CCU,DEL,02-03-2023,522,ATR 72,350,202,725946.89,569125.08,156821.81,57.71428571,Domestic,2023-03
4584,MAA-BLR,MAA,BLR,06-05-2023,817,Boeing 737,250,177,590235.41,588858.74,1376.67,70.8,Domestic,2023-05
4585,HYD-DXB,HYD,DXB,17-05-2023,327,Boeing 777,120,89,2659750.36,2900723.85,-240973.49,74.16666667,International,2023-05
4586,BOM-NRT,BOM,NRT,21-04-2023,84,Airbus A320,150,144,2952736.53,2733643.44,219093.09,96,International,2023-04
4587,DEL-LHR,DEL,LHR,12-08-2023,65,Boeing 777,150,101,2966866.69,1728054.59,1238812.1,67.33333333,International,2023-08
4588,DEL-LHR,DEL,LHR,23-03-2023,271,Boeing 737,150,115,3331751.17,3076773.53,254977.64,76.66666667,International,2023-03
4589,BLR-SIN,BLR,SIN,11-04-2023,284,Boeing 737,350,310,6967865.98,4860313.84,2107552.14,88.57142857,International,2023-04
4590,BLR-SIN,BLR,SIN,30-06-2023,331,Boeing 737,150,69,1998145.6,1810122.42,188023.18,46,International,2023-06
4591,DEL-LHR,DEL,LHR,21-05-2023,884,Boeing 737,150,121,2798391.88,1813389.95,985001.93,80.66666667,International,2023-05
4592,BLR-HYD,BLR,HYD,16-03-2023,703,ATR 72,180,101,343921.88,379287.8,-35365.92,56.11111111,Domestic,2023-03
4593,BOM-DEL,BOM,DEL,12-01-2023,359,Airbus A320,150,73,299684.52,190005.65,109678.87,48.66666667,Domestic,2023-01
4594,DEL-BLR,DEL,BLR,21-12-2023,453,ATR 72,150,131,327479,283926.68,43552.32,87.33333333,Domestic,2023-12
4595,BLR-HYD,BLR,HYD,21-12-2023,93,ATR 72,150,139,347590.12,391540,-43949.88,92.66666667,Domestic,2023-12
4596,DEL-AMD,DEL,AMD,29-09-2023,354,Airbus A380,150,140,426446.73,428106.59,-1659.86,93.33333333,Domestic,2023-09
4597,CCU-KUL,CCU,KUL,04-11-2023,517,Airbus A320,350,308,10508215.3,6727533.42,3780681.88,88,International,2023-11
4598,BOM-DXB,BOM,DXB,23-11-2023,756,Boeing 777,150,109,2351638.98,2504055.24,-152416.26,72.66666667,International,2023-11
4599,MAA-CMB,MAA,CMB,22-03-2023,557,Airbus A320,150,128,4231052.38,3435421.91,795630.47,85.33333333,International,2023-03
4600,MAA-BLR,MAA,BLR,09-03-2023,660,Boeing 777,120,86,234986.28,180328.92,54657.36,71.66666667,Domestic,2023-03
4601,DEL-FRA,DEL,FRA,18-12-2023,488,ATR 72,350,280,5932916.35,6485616.28,-552699.93,80,International,2023-12
4602,BOM-NRT,BOM,NRT,22-01-2023,309,Boeing 737,350,180,4742699.17,4676452.46,66246.71,51.42857143,International,2023-01
4603,DEL-CDG,DEL,CDG,18-06-2023,370,Boeing 777,350,241,5193480.47,5346814.54,-153334.07,68.85714286,International,2023-06
4604,BOM-DEL,BOM,DEL,29-12-2023,840,Boeing 777,350,260,897875.29,555854.12,342021.17,74.28571429,Domestic,2023-12
4605,BOM-DXB,BOM,DXB,16-01-2023,582,ATR 72,150,119,2894270.71,2828012.84,66257.87,79.33333333,International,2023-01
4606,DEL-BLR,DEL,BLR,02-05-2023,400,Boeing 737,250,236,741831.06,822073.82,-80242.76,94.4,Domestic,2023-05
4607,DEL-LHR,DEL,LHR,30-06-2023,675,Airbus A320,180,163,4502802.07,2686740.06,1816062.01,90.55555556,International,2023-06
4608,DEL-BLR,DEL,BLR,17-09-2023,834,Airbus A320,150,103,391063.76,285482.43,105581.33,68.66666667,Domestic,2023-09
4609,DEL-FRA,DEL,FRA,18-11-2023,568,Airbus A380,180,116,3840550.82,2964760.76,875790.06,64.44444444,International,2023-11
4610,BLR-HYD,BLR,HYD,06-03-2023,282,ATR 72,250,132,385337.64,347604.14,37733.5,52.8,Domestic,2023-03
4611,HYD-BOM,HYD,BOM,05-09-2023,670,Airbus A380,350,164,539269.34,526551.7,12717.64,46.85714286,Domestic,2023-09
4612,BOM-DXB,BOM,DXB,06-07-2023,674,Boeing 777,350,311,8875274.31,8807173.95,68100.36,88.85714286,International,2023-07
4613,DEL-FRA,DEL,FRA,16-05-2023,796,Boeing 737,250,168,3857644.51,3426297.81,431346.7,67.2,International,2023-05
4614,BOM-BKK,BOM,BKK,04-12-2023,560,Boeing 737,150,93,2677642.09,2024574.94,653067.15,62,International,2023-12
4615,BOM-DEL,BOM,DEL,28-03-2023,855,Airbus A380,250,171,602487.29,617393.35,-14906.06,68.4,Domestic,2023-03
4616,BLR-SIN,BLR,SIN,04-06-2023,186,Airbus A320,150,106,3200468.57,2523186.94,677281.63,70.66666667,International,2023-06
4617,CCU-DEL,CCU,DEL,02-02-2023,349,Boeing 777,120,98,270825.44,165726.59,105098.85,81.66666667,Domestic,2023-02
4618,DEL-BLR,DEL,BLR,29-01-2023,407,Boeing 777,180,113,320150.17,231748.39,88401.78,62.77777778,Domestic,2023-01
4619,DEL-LHR,DEL,LHR,15-11-2023,404,Boeing 777,250,218,7493377.03,6027504.67,1465872.36,87.2,International,2023-11
4620,MAA-CMB,MAA,CMB,06-12-2023,279,Airbus A320,180,156,5291034.42,4445488.04,845546.38,86.66666667,International,2023-12
4621,BOM-BKK,BOM,BKK,01-08-2023,581,Boeing 737,350,309,9020149.35,9066842.62,-46693.27,88.28571429,International,2023-08
4622,DEL-AMD,DEL,AMD,25-10-2023,153,Boeing 737,350,234,863827.58,627330.48,236497.1,66.85714286,Domestic,2023-10
4623,BOM-CCU,BOM,CCU,31-08-2023,150,Boeing 777,180,145,493939.57,498669.15,-4729.58,80.55555556,Domestic,2023-08
4624,BOM-CCU,BOM,CCU,17-11-2023,795,ATR 72,250,189,529487.57,467851.41,61636.16,75.6,Domestic,2023-11
4625,DEL-BLR,DEL,BLR,12-11-2023,758,Airbus A320,120,96,303016.43,261838.71,41177.72,80,Domestic,2023-11
4626,HYD-DXB,HYD,DXB,17-09-2023,619,Boeing 777,120,116,2378136.76,1838497.88,539638.88,96.66666667,International,2023-09
4627,MAA-CMB,MAA,CMB,11-04-2023,671,Boeing 737,120,60,1957097.12,1279798.51,677298.61,50,International,2023-04
4628,BOM-GOI,BOM,GOI,27-07-2023,351,Boeing 737,120,92,252240.72,241323.62,10917.1,76.66666667,Domestic,2023-07
4629,HYD-BOM,HYD,BOM,29-12-2023,282,ATR 72,250,144,497863.29,329070,168793.29,57.6,Domestic,2023-12
4630,BOM-DEL,BOM,DEL,07-12-2023,745,Airbus A320,350,261,836657.22,545279.49,291377.73,74.57142857,Domestic,2023-12
4631,BOM-CCU,BOM,CCU,14-10-2023,605,ATR 72,150,109,317188.67,353182.29,-35993.62,72.66666667,Domestic,2023-10
4632,HYD-DXB,HYD,DXB,20-02-2023,830,Airbus A380,250,169,4009860.95,4327370.18,-317509.23,67.6,International,2023-02
4633,DEL-MAA,DEL,MAA,05-01-2023,616,Airbus A320,180,129,331126.11,240519.31,90606.8,71.66666667,Domestic,2023-01
4634,BLR-SIN,BLR,SIN,11-08-2023,359,Airbus A380,180,95,3063045.19,2248803.39,814241.8,52.77777778,International,2023-08
4635,BOM-DEL,BOM,DEL,12-05-2023,534,ATR 72,150,128,483452.27,486824.48,-3372.21,85.33333333,Domestic,2023-05
4636,DEL-CDG,DEL,CDG,11-08-2023,476,Airbus A320,250,191,5685702.04,4895218.32,790483.72,76.4,International,2023-08
4637,MAA-CMB,MAA,CMB,31-08-2023,514,Boeing 777,180,139,3131874.47,2451951.47,679923,77.22222222,International,2023-08
4638,DEL-FRA,DEL,FRA,06-12-2023,150,Boeing 777,180,117,3410304.19,3886569.67,-476265.48,65,International,2023-12
4639,BOM-NRT,BOM,NRT,12-11-2023,780,Boeing 777,150,74,1843010.47,1907242.58,-64232.11,49.33333333,International,2023-11
4640,BLR-SIN,BLR,SIN,09-06-2023,729,Airbus A320,150,116,2337812.23,1499841.64,837970.59,77.33333333,International,2023-06
4641,BLR-SIN,BLR,SIN,26-10-2023,837,Boeing 737,350,331,10617837.15,7548872.18,3068964.97,94.57142857,International,2023-10
4642,BOM-NRT,BOM,NRT,18-07-2023,459,Airbus A380,350,169,5654844.22,5353853.38,300990.84,48.28571429,International,2023-07
4643,MAA-CMB,MAA,CMB,04-04-2023,202,ATR 72,150,86,2716023.15,2520705.07,195318.08,57.33333333,International,2023-04
4644,DEL-MAA,DEL,MAA,17-05-2023,452,ATR 72,250,130,523375.92,359001.26,164374.66,52,Domestic,2023-05
4645,CCU-DEL,CCU,DEL,28-04-2023,557,ATR 72,180,86,266277.59,260254.16,6023.43,47.77777778,Domestic,2023-04
4646,CCU-DEL,CCU,DEL,21-09-2023,483,Airbus A380,180,148,618765.15,698088.83,-79323.68,82.22222222,Domestic,2023-09
4647,CCU-KUL,CCU,KUL,14-09-2023,310,Boeing 737,180,156,3887187.72,3035991.95,851195.77,86.66666667,International,2023-09
4648,BOM-DXB,BOM,DXB,12-12-2023,854,Airbus A380,250,198,5938271.27,6083655.8,-145384.53,79.2,International,2023-12
4649,DEL-LHR,DEL,LHR,24-08-2023,574,Airbus A380,350,283,5889704.31,4485227.97,1404476.34,80.85714286,International,2023-08
4650,BOM-CCU,BOM,CCU,09-03-2023,465,Airbus A380,250,147,420391.61,382973.65,37417.96,58.8,Domestic,2023-03
4651,CCU-DEL,CCU,DEL,01-08-2023,289,Airbus A320,250,117,367374.89,258343.91,109030.98,46.8,Domestic,2023-08
4652,BOM-BKK,BOM,BKK,01-07-2023,257,Boeing 777,180,97,2029412.3,1299950.85,729461.45,53.88888889,International,2023-07
4653,HYD-DXB,HYD,DXB,09-08-2023,513,Boeing 777,250,207,6827249.8,4317367.24,2509882.56,82.8,International,2023-08
4654,HYD-BOM,HYD,BOM,16-06-2023,144,ATR 72,120,90,301484.37,287134.29,14350.08,75,Domestic,2023-06
4655,BOM-DEL,BOM,DEL,24-06-2023,478,Boeing 777,120,68,201951.7,214337.51,-12385.81,56.66666667,Domestic,2023-06
4656,BOM-DXB,BOM,DXB,26-01-2023,616,Boeing 737,180,175,5895157.88,6188579.93,-293422.05,97.22222222,International,2023-01
4657,BOM-NRT,BOM,NRT,14-09-2023,547,Airbus A380,250,206,4752868.87,5050042.27,-297173.4,82.4,International,2023-09
4658,BOM-NRT,BOM,NRT,21-12-2023,793,Boeing 737,180,93,2145215.06,1303160.51,842054.55,51.66666667,International,2023-12
4659,BLR-SIN,BLR,SIN,21-01-2023,821,ATR 72,350,337,10463910.13,8838230.02,1625680.11,96.28571429,International,2023-01
4660,DEL-BLR,DEL,BLR,06-07-2023,214,Airbus A320,350,172,495547.18,409062.72,86484.46,49.14285714,Domestic,2023-07
4661,DEL-AMD,DEL,AMD,25-10-2023,845,Airbus A380,180,139,338836.59,358606.63,-19770.04,77.22222222,Domestic,2023-10
4662,CCU-KUL,CCU,KUL,10-01-2023,780,Airbus A320,180,139,3674912.2,4132391.05,-457478.85,77.22222222,International,2023-01
4663,DEL-AMD,DEL,AMD,21-04-2023,384,ATR 72,150,71,290810.13,161034.2,129775.93,47.33333333,Domestic,2023-04
4664,CCU-KUL,CCU,KUL,03-09-2023,809,Boeing 777,120,68,1796668.85,999852.88,796815.97,56.66666667,International,2023-09
4665,DEL-MAA,DEL,MAA,13-03-2023,171,Airbus A380,350,266,776055.34,801002.24,-24946.9,76,Domestic,2023-03
4666,CCU-DEL,CCU,DEL,24-08-2023,172,Boeing 777,250,144,561869.43,323769.56,238099.87,57.6,Domestic,2023-08
4667,HYD-BOM,HYD,BOM,12-02-2023,684,Airbus A320,250,149,572119.75,376322.72,195797.03,59.6,Domestic,2023-02
4668,BOM-BKK,BOM,BKK,30-07-2023,419,Airbus A380,120,65,1496215.16,900525.15,595690.01,54.16666667,International,2023-07
4669,BOM-BKK,BOM,BKK,02-07-2023,407,ATR 72,120,80,1774654.94,1459145.24,315509.7,66.66666667,International,2023-07
4670,BOM-DXB,BOM,DXB,23-06-2023,213,Airbus A380,250,237,7919049.53,7560089.3,358960.23,94.8,International,2023-06
4671,BLR-SIN,BLR,SIN,19-11-2023,544,Boeing 737,150,103,2545262.04,1411678.12,1133583.92,68.66666667,International,2023-11
4672,DEL-LHR,DEL,LHR,17-12-2023,507,ATR 72,250,118,3384913.72,2509995.03,874918.69,47.2,International,2023-12
4673,BOM-CCU,BOM,CCU,06-02-2023,242,Boeing 737,350,174,537578,576122.49,-38544.49,49.71428571,Domestic,2023-02
4674,DEL-CDG,DEL,CDG,14-04-2023,889,Airbus A320,150,96,3065866.75,2742754.34,323112.41,64,International,2023-04
4675,HYD-BOM,HYD,BOM,23-12-2023,296,Boeing 737,180,107,311089.34,279873.7,31215.64,59.44444444,Domestic,2023-12
4676,BOM-DXB,BOM,DXB,11-02-2023,488,Boeing 777,250,220,7358068.79,6614970.12,743098.67,88,International,2023-02
4677,CCU-DEL,CCU,DEL,16-03-2023,170,ATR 72,150,70,202197.61,159244.14,42953.47,46.66666667,Domestic,2023-03
4678,MAA-BLR,MAA,BLR,31-07-2023,827,ATR 72,180,140,508395.43,505105.78,3289.65,77.77777778,Domestic,2023-07
4679,BOM-NRT,BOM,NRT,13-01-2023,206,Boeing 737,180,87,2751133.59,3008505.51,-257371.92,48.33333333,International,2023-01
4680,BOM-DXB,BOM,DXB,30-12-2023,372,ATR 72,350,163,4032773.79,2338775.5,1693998.29,46.57142857,International,2023-12
4681,HYD-BOM,HYD,BOM,08-04-2023,351,Airbus A380,180,150,420553.02,336437.61,84115.41,83.33333333,Domestic,2023-04
4682,HYD-BOM,HYD,BOM,04-01-2023,383,Airbus A380,180,147,404002.16,392017.17,11984.99,81.66666667,Domestic,2023-01
4683,DEL-BLR,DEL,BLR,02-01-2023,651,ATR 72,180,92,348489.01,246774.88,101714.13,51.11111111,Domestic,2023-01
4684,DEL-FRA,DEL,FRA,18-08-2023,93,Airbus A320,120,104,2096729.44,2369292,-272562.56,86.66666667,International,2023-08
4685,MAA-BLR,MAA,BLR,14-08-2023,122,Boeing 737,150,94,344052.02,317711.21,26340.81,62.66666667,Domestic,2023-08
4686,MAA-CMB,MAA,CMB,15-12-2023,884,Airbus A320,150,140,4117930.97,3661822.78,456108.19,93.33333333,International,2023-12
4687,CCU-KUL,CCU,KUL,17-02-2023,519,ATR 72,180,117,2530313.47,1966445.02,563868.45,65,International,2023-02
4688,DEL-FRA,DEL,FRA,11-07-2023,97,Boeing 777,350,175,5998579.33,4151333.66,1847245.67,50,International,2023-07
4689,BOM-NRT,BOM,NRT,03-05-2023,91,Boeing 737,120,97,2989213.4,3244755.21,-255541.81,80.83333333,International,2023-05
4690,BOM-NRT,BOM,NRT,12-02-2023,853,Airbus A380,350,300,6851420.22,6717712.5,133707.72,85.71428571,International,2023-02
4691,BOM-CCU,BOM,CCU,07-09-2023,662,Airbus A320,250,150,494883.27,426331.7,68551.57,60,Domestic,2023-09
